date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2020-06-01,1011451,RW24,17.0,2.4706,10.4275,60.7059,90.4451,455.7647,417.1235,48.424,70.3926,109.0468,final
2020-06-11,1011451,RW24,17.0,2.4118,4.4569,21.5882,54.2667,388.1765,382.2941,78.3745,49.1518,101.4995,final
2020-06-21,1011451,RW24,17.0,1.5294,3.0627,6.4118,17.9471,334.8824,325.4745,80.9825,58.7245,102.8043,final
2020-07-01,1011451,RW24,17.0,1.5882,2.298,5.5294,9.8176,286.5882,264.2569,90.274,78.3615,108.1425,final
2020-07-11,1011451,RW24,17.0,3.1176,1.1314,6.2353,6.4922,226.4706,207.0961,132.3953,98.4425,108.9244,final
2020-07-21,1011451,RW24,17.0,1.0588,3.0333,5.7647,6.4627,115.6471,155.149,75.421,95.7599,76.081,final
2020-08-01,1011451,RW24,17.0,2.1765,8.1588,6.3529,12.3235,72.5882,112.5863,54.5373,73.2543,67.3715,final
2020-08-11,1011451,RW24,17.0,2.7059,9.9471,5.9412,21.1392,33.7647,81.898,51.5545,51.1932,47.6231,final
2020-08-21,1011451,RW24,17.0,9.5882,14.6078,14.4706,32.7137,26.6471,57.1235,74.4,57.2898,54.5964,final
2020-09-01,1011451,RW24,17.0,20.3529,23.049,32.6471,47.6039,44.5294,69.7451,90.388,74.035,68.3796,final
2020-09-11,1011451,RW24,17.0,13.4706,23.898,43.4118,61.5549,55.5882,89.1863,63.9164,74.6445,66.1263,final
2020-09-21,1011451,RW24,17.0,42.1765,25.7275,76.0,72.6745,96.2353,111.851,153.532,104.0224,87.1846,final
2020-10-01,1011451,RW24,17.0,47.2353,36.6902,102.8824,86.3157,141.8824,146.2431,125.294,117.2004,97.209,final
2020-10-11,1011451,RW24,17.0,49.3529,44.8275,138.7647,107.2451,188.1176,189.9392,109.0823,126.8835,99.0889,final
2020-10-21,1011451,RW24,17.0,98.7647,43.7824,195.3529,125.3,285.8235,230.6882,212.7095,151.776,122.9073,final
2020-11-01,1011451,RW24,17.0,48.0,47.7412,196.1176,136.351,331.6471,270.2706,100.4907,140.8379,121.899,final
2020-11-11,1011451,RW24,17.0,37.0588,39.7471,183.8235,131.2706,366.0,300.0706,93.9924,137.2002,121.2627,final
2020-11-21,1011451,RW24,17.0,54.2941,44.9275,139.3529,132.4157,410.7059,330.3902,118.7606,104.8711,123.5952,final
2020-12-01,1011451,RW24,17.0,83.9412,37.4275,175.2941,122.102,474.2941,344.7686,209.6312,140.266,136.5098,final
2020-12-11,1011451,RW24,17.0,56.7647,34.5451,195.0,116.9,517.5882,355.4157,156.188,161.5445,144.3803,final
2020-12-21,1011451,RW24,17.0,42.8235,45.4922,183.5294,117.4647,518.2353,375.1804,94.7148,151.8298,137.1397,final
2021-01-01,1011451,RW24,17.0,32.5882,35.3412,132.1765,115.3784,503.5882,373.8314,93.1759,113.3979,133.8057,final
2021-01-11,1011451,RW24,17.0,22.1176,36.698,97.5294,117.5314,476.3529,365.702,65.0334,84.316,129.4518,final
2021-01-21,1011451,RW24,17.0,48.5882,39.0451,103.2941,111.0843,426.1765,360.9647,121.6667,93.5663,117.579,final
2021-02-01,1011451,RW24,17.0,42.8235,34.6549,113.5294,110.398,421.0,347.8784,120.5993,102.6009,120.432,final
2021-02-11,1011451,RW24,17.0,58.8824,41.2941,150.2941,114.9941,442.8235,349.4255,137.9924,128.2413,125.9854,final
2021-02-21,1011451,RW24,17.0,23.5294,29.1843,125.2353,105.1333,412.0588,333.6824,83.4576,117.4597,122.8049,final
2021-03-01,1011451,RW24,17.0,65.6471,47.5961,148.0588,118.0745,393.7647,343.851,134.32,123.4116,114.1059,final
2021-03-11,1011451,RW24,17.0,38.2353,39.2863,127.4118,116.0667,375.2353,348.5922,97.6268,108.9993,107.4299,final
2021-03-21,1011451,RW24,17.0,33.0588,59.8824,136.9412,146.7647,365.4706,362.9824,58.6582,93.7336,100.6671,final
2021-04-01,1011451,RW24,17.0,40.7059,63.5157,112.0,162.6843,373.5882,391.1569,66.7086,70.6492,95.6205,final
2021-04-11,1011451,RW24,17.0,70.6471,58.2922,144.4118,181.6902,422.1176,412.751,119.5204,80.5528,102.2156,final
2021-04-21,1011451,RW24,17.0,37.9412,54.9804,149.2941,176.7882,411.4706,428.6863,71.592,85.2806,96.0756,final
2021-05-01,1011451,RW24,17.0,137.2941,50.7216,245.8824,163.9941,505.9412,444.7529,255.3663,147.0638,113.4553,final
2021-05-11,1011451,RW24,17.0,104.1176,40.6353,279.3529,146.3373,551.1765,444.0941,239.108,185.0825,123.5815,final
2021-05-21,1011451,RW24,17.0,17.0,39.3824,258.4118,130.7392,544.6471,454.2922,49.5693,190.7157,119.4608,final
2021-06-01,1011451,RW24,17.0,2.0588,10.4275,123.1765,90.4451,481.0588,417.1235,45.755,132.5863,114.9688,final
2021-06-11,1011451,RW24,17.0,2.1176,4.4569,21.1765,54.2667,444.9412,382.2941,75.2644,48.5111,115.9694,final
2021-06-21,1011451,RW24,17.0,1.1176,3.0627,5.2941,17.9471,413.0,325.4745,75.8755,54.7253,126.0901,final
2021-07-01,1011451,RW24,17.0,1.7647,2.298,5.0,9.8176,374.0588,264.2569,92.6921,75.6901,140.0362,final
2021-07-11,1011451,RW24,17.0,1.0,1.1314,3.8824,6.4922,304.4118,207.0961,97.8574,84.1755,144.8261,final
2021-07-21,1011451,RW24,17.0,1.0,3.0333,3.7647,6.4627,267.4706,155.149,74.6888,83.6112,168.0123,final
2021-08-01,1011451,RW24,17.0,5.6471,8.1588,7.6471,12.3235,135.8235,112.5863,80.9119,79.0514,118.9558,final
2021-08-11,1011451,RW24,17.0,12.6471,9.9471,19.2941,21.1392,44.3529,81.898,118.0638,94.0747,59.1448,final
2021-08-21,1011451,RW24,17.0,10.7059,14.6078,29.0,32.7137,38.0588,57.1235,80.1,91.3055,71.5976,final
2021-09-01,1011451,RW24,17.0,29.7647,23.049,53.1176,47.6039,65.7647,69.7451,123.9427,109.5718,95.0086,final
2021-09-11,1011451,RW24,17.0,25.9412,23.898,66.4118,61.5549,89.5882,89.1863,107.0702,106.7876,100.4053,final
2021-09-21,1011451,RW24,17.0,20.7059,25.7275,76.4118,72.6745,109.1765,111.851,83.6577,104.5204,97.8051,final
2021-10-01,1011451,RW24,17.0,46.6471,36.6902,93.2941,86.3157,154.0588,146.2431,123.883,107.2454,105.0023,final
2021-10-11,1011451,RW24,17.0,70.3529,44.8275,137.7059,107.2451,223.4118,189.9392,151.2278,125.9804,116.7414,final
2021-10-21,1011451,RW24,17.0,65.8824,43.7824,182.8824,125.3,288.2941,230.6882,145.3033,142.559,123.9338,final
2021-11-01,1011451,RW24,17.0,32.4118,47.7412,168.6471,136.351,315.0588,270.2706,70.9346,122.0676,115.9804,final
2021-11-11,1011451,RW24,17.0,31.0,39.7471,129.2941,131.2706,333.4118,300.0706,80.4522,98.6009,110.7528,final
2021-11-21,1011451,RW24,17.0,47.2941,44.9275,110.7059,132.4157,370.0,330.3902,104.7402,84.756,111.6366,final
2021-12-01,1011451,RW24,17.0,20.4118,37.4275,98.7059,122.102,360.6471,344.7686,59.8946,82.2894,104.4757,final
2021-12-11,1011451,RW24,17.0,42.5294,34.5451,110.2353,116.9,377.2353,355.4157,120.1904,94.7481,105.9712,final
2021-12-21,1011451,RW24,17.0,56.7647,45.4922,119.7059,117.4647,413.2941,375.1804,122.3253,101.7583,109.895,final
2022-01-01,1011451,RW24,17.0,22.5294,35.3412,121.8235,115.3784,389.1765,373.8314,68.2415,105.1405,103.9979,final
2022-01-11,1011451,RW24,17.0,79.4118,36.698,158.7059,117.5314,398.2353,365.702,202.4358,132.2858,108.6593,final
2022-01-21,1011451,RW24,17.0,46.1176,39.0451,148.0588,111.0843,378.4706,360.9647,116.0575,130.5362,104.719,final
2022-02-01,1011451,RW24,17.0,37.4118,34.6549,162.9412,110.398,383.4706,347.8784,106.9521,143.6412,109.9453,final
2022-02-11,1011451,RW24,17.0,78.9412,41.2941,162.4706,114.9941,431.4118,349.4255,181.3215,137.983,122.8104,final
2022-02-21,1011451,RW24,17.0,34.0588,29.1843,150.4118,105.1333,418.1765,333.6824,114.2595,139.327,124.5849,final
2022-03-01,1011451,RW24,17.0,31.4706,47.5961,144.4706,118.0745,429.2353,343.851,69.3409,120.6099,124.13,final
2022-03-11,1011451,RW24,17.0,71.3529,39.2863,136.8824,116.0667,458.0588,348.5922,172.4077,116.5116,130.5268,final
2022-03-21,1011451,RW24,17.0,41.9412,59.8824,144.7647,146.7647,443.2353,362.9824,72.3481,98.7242,121.5166,final
2022-04-01,1011451,RW24,17.0,28.2353,63.5157,141.5294,162.6843,448.9412,391.1569,48.5076,87.7494,114.4044,final
2022-04-11,1011451,RW24,17.0,74.4706,58.2922,144.6471,181.6902,444.0,412.751,125.5615,80.6755,107.3918,final
2022-04-21,1011451,RW24,17.0,85.3529,54.9804,188.0588,176.7882,483.2353,428.6863,150.6375,106.0339,112.4346,final
2022-05-01,1011451,RW24,17.0,23.5882,50.7216,183.4118,163.9941,469.4118,444.7529,51.3055,111.1599,105.4225,final
2022-05-11,1011451,RW24,17.0,21.0588,40.6353,130.0,146.3373,411.5294,444.0941,57.1023,89.55,92.8286,final
2022-05-21,1011451,RW24,17.0,109.6471,39.3824,154.2941,130.7392,487.1176,454.2922,258.3168,116.7366,107.07,final
2022-06-01,1011451,RW24,17.0,2.9412,10.4275,133.6471,90.4451,458.5882,417.1235,51.4743,143.0105,109.7079,final
2022-06-11,1011451,RW24,17.0,1.9412,4.4569,114.5294,54.2667,389.1765,382.2941,73.3983,193.7698,101.7544,final
2022-06-21,1011451,RW24,17.0,4.0,3.0627,8.8824,17.9471,351.2353,325.4745,111.6245,67.5647,107.6789,final
2022-07-01,1011451,RW24,17.0,1.9412,2.298,7.8824,9.8176,324.9412,264.2569,95.1102,90.2345,122.1268,final
2022-07-11,1011451,RW24,17.0,1.5294,1.1314,7.4706,6.4922,252.0,207.0961,106.4918,105.9327,120.6839,final
2022-07-21,1011451,RW24,17.0,4.7647,3.0333,8.2353,6.4627,171.4118,155.149,121.5524,110.767,109.8473,final
2022-08-01,1011451,RW24,17.0,8.1176,8.1588,14.4118,12.3235,155.9412,112.5863,99.6871,109.3544,135.3668,final
2022-08-11,1011451,RW24,17.0,5.1765,9.9471,18.0588,21.1392,140.0588,81.898,68.0834,90.1077,163.2884,final
2022-08-21,1011451,RW24,17.0,41.2941,14.6078,54.5882,32.7137,71.7059,57.1235,236.1,151.2119,121.7247,final
2022-09-01,1011451,RW24,17.0,15.6471,23.049,62.1176,47.6039,84.4118,69.7451,73.6106,125.1957,118.3919,final
2022-09-11,1011451,RW24,17.0,25.4706,23.898,82.4118,61.5549,107.9412,89.1863,105.4417,129.1481,118.9088,final
2022-09-21,1011451,RW24,17.0,20.8824,25.7275,62.0,72.6745,124.8235,111.851,84.232,87.0885,110.6462,final
2022-10-01,1011451,RW24,17.0,26.0588,36.6902,72.4118,86.3157,148.9412,146.2431,74.4991,85.5642,101.7268,final
2022-10-11,1011451,RW24,17.0,20.3529,44.8275,67.2941,107.2451,167.7647,189.9392,50.8815,65.9252,88.9094,final
2022-10-21,1011451,RW24,17.0,51.1765,43.7824,97.5882,125.3,214.1765,230.6882,115.1574,79.5183,93.1398,final
2022-11-01,1011451,RW24,17.0,43.1765,47.7412,114.7059,136.351,249.2353,270.2706,91.3451,85.2101,92.4946,final
2022-11-11,1011451,RW24,17.0,62.5294,39.7471,156.8824,131.2706,306.5882,300.0706,150.9136,118.1296,102.102,final
2022-11-21,1011451,RW24,17.0,56.6471,44.9275,162.3529,132.4157,321.9412,330.3902,123.4733,121.021,97.5178,final
2022-12-01,1011451,RW24,17.0,45.8824,37.4275,165.0588,122.102,352.1765,344.7686,119.9279,132.518,102.0881,final
2022-12-11,1011451,RW24,17.0,25.5882,34.5451,128.1176,116.9,352.2941,355.4157,77.3503,108.8398,99.1457,final
2022-12-21,1011451,RW24,17.0,44.0,45.4922,115.4706,117.4647,375.4118,375.1804,97.0448,98.4356,100.0601,final
2023-01-01,1011451,RW24,17.0,25.5294,35.3412,95.1176,115.3784,374.8824,373.8314,75.678,83.8403,100.2738,final
2023-01-11,1011451,RW24,17.0,90.4118,36.698,159.9412,117.5314,444.9412,365.702,228.816,133.2544,121.091,final
2023-01-21,1011451,RW24,17.0,82.0,39.0451,197.9412,111.0843,475.7647,360.9647,197.5248,171.7325,130.9463,final
2023-02-01,1011451,RW24,17.0,10.5882,34.6549,183.0,110.398,443.1765,347.8784,39.3097,160.3016,126.6286,final
2023-02-11,1011451,RW24,17.0,11.8824,41.2941,104.4706,114.9941,392.5294,349.4255,36.4676,91.5808,111.9924,final
2023-02-21,1011451,RW24,17.0,30.5294,29.1843,53.0,105.1333,366.4118,333.6824,103.9348,54.7192,109.5232,final
2023-03-01,1011451,RW24,17.0,26.2941,47.5961,68.7059,118.0745,346.8235,343.851,59.499,61.4532,100.8401,final
2023-03-11,1011451,RW24,17.0,80.1176,39.2863,136.9412,116.0667,401.3529,348.5922,192.1987,116.5583,114.7133,final
2023-03-21,1011451,RW24,17.0,62.0588,59.8824,168.4706,146.7647,419.4118,362.9824,103.3545,113.8462,115.1292,final
2023-04-01,1011451,RW24,17.0,78.7059,63.5157,220.8824,162.6843,472.5882,391.1569,122.1704,133.702,120.2991,final
2023-04-11,1011451,RW24,17.0,58.0588,58.2922,198.8235,181.6902,440.2353,412.751,99.6313,108.938,106.5013,final
2023-04-21,1011451,RW24,17.0,90.4706,54.9804,227.2353,176.7882,448.7059,428.6863,159.1697,127.0076,104.5635,final
2023-05-01,1011451,RW24,17.0,76.2353,50.7216,224.7647,163.9941,514.3529,444.7529,145.7879,134.9268,115.305,final
2023-05-11,1011451,RW24,17.0,25.4118,40.6353,192.1176,146.3373,527.8824,444.0941,66.6409,129.2831,118.4517,final
2023-05-21,1011451,RW24,17.0,14.5882,39.3824,116.2353,130.7392,511.9412,454.2922,44.1352,89.6945,112.4165,final
2023-06-01,1011451,RW24,17.0,2.0,10.4275,42.0,90.4451,487.6471,417.1235,45.3737,51.7696,116.5113,final
2023-06-11,1011451,RW24,17.0,1.0588,4.4569,17.6471,54.2667,408.5882,382.2941,64.068,43.0193,106.7027,final
2023-06-21,1011451,RW24,17.0,1.8824,3.0627,4.9412,17.9471,348.4118,325.4745,85.3599,53.4624,106.8373,final
2023-07-01,1011451,RW24,17.0,1.0588,2.298,4.0,9.8176,270.7647,264.2569,83.0199,70.6441,102.3729,final
2023-07-11,1011451,RW24,17.0,0.8824,1.1314,3.8235,6.4922,213.5882,207.0961,95.9386,83.8188,102.9905,final
2023-07-21,1011451,RW24,17.0,1.0,3.0333,2.9412,6.4627,124.1176,155.149,74.6888,78.6089,81.2101,final
2023-08-01,1011451,RW24,17.0,3.0,8.1588,4.8824,12.3235,50.8824,112.5863,60.7957,66.6667,49.6649,final
2023-08-11,1011451,RW24,17.0,3.3529,9.9471,7.3529,21.1392,28.8235,81.898,55.8835,55.727,42.2463,final
2023-08-21,1011451,RW24,17.0,3.8824,14.6078,10.2353,32.7137,18.1176,57.1235,45.3,47.3742,41.8894,final
2023-09-01,1011451,RW24,17.0,28.9412,23.049,36.1765,47.6039,45.0588,69.7451,121.0066,80.162,69.0435,final
2023-09-11,1011451,RW24,17.0,37.4118,23.898,70.2353,61.5549,81.4118,89.1863,146.7635,112.1311,92.1617,final
2023-09-21,1011451,RW24,17.0,22.7059,25.7275,89.0588,72.6745,102.2353,111.851,90.1665,119.8179,92.1087,final
2023-10-01,1011451,RW24,17.0,26.1765,36.6902,86.2941,86.3157,127.3529,146.2431,74.7813,99.9776,87.9097,final
2023-10-11,1011451,RW24,17.0,48.3529,44.8275,97.2353,107.2451,174.8235,189.9392,107.0754,91.4625,92.4399,final
2023-10-21,1011451,RW24,17.0,33.7647,43.7824,108.2941,125.3,207.5882,230.6882,79.4646,87.431,90.4025,final
2023-11-01,1011451,RW24,17.0,47.9412,47.7412,130.0588,136.351,252.5294,270.2706,100.3792,95.7006,93.67,prelim
2023-11-11,1011451,RW24,17.0,43.3529,39.7471,125.0588,131.2706,292.5294,300.0706,108.0584,95.6029,97.5679,prelim
2023-11-21,1011451,RW24,17.0,52.8235,44.9275,144.1176,132.4157,341.4706,330.3902,115.8151,108.2168,103.2552,prelim
2023-12-01,1011451,RW24,17.0,21.1176,37.4275,117.2941,122.102,333.6471,344.7686,61.5584,96.3605,96.8651,prelim
2019-01-01,1011447,RW12,14.0,17.9286,22.5833,71.0714,82.0786,350.5,324.9476,83.1247,88.0459,107.6288,final
2019-01-11,1011447,RW12,14.0,57.5714,21.3452,86.2857,77.8333,377.5714,307.5095,237.5056,109.6232,122.0661,final
2019-01-21,1011447,RW12,14.0,25.7857,24.6476,101.2857,68.5762,370.7143,286.6857,103.8387,141.6278,128.3224,final
2019-02-01,1011447,RW12,14.0,36.0714,26.431,119.4286,72.4238,354.2857,267.2976,130.6719,157.0281,131.3699,final
2019-02-11,1011447,RW12,14.0,8.7857,32.5548,70.6429,83.6333,341.7143,262.0286,36.7083,86.1262,129.2931,final
2019-02-21,1011447,RW12,14.0,19.7857,26.8119,64.6429,85.7976,318.2857,244.85,77.9133,77.9172,128.8153,final
2019-03-01,1011447,RW12,14.0,22.2857,47.65,50.8571,107.0167,241.3571,261.519,51.8247,52.0072,92.5744,final
2019-03-11,1011447,RW12,14.0,21.5714,40.1405,63.6429,114.6024,220.5714,276.069,58.8639,59.1023,80.5999,final
2019-03-21,1011447,RW12,14.0,46.5714,58.4738,90.4286,146.2643,256.3571,300.6381,81.2484,64.2684,85.7452,final
2019-04-01,1011447,RW12,14.0,38.9286,56.1,107.0714,154.7143,277.3571,334.1548,71.8962,71.0755,83.4965,final
2019-04-11,1011447,RW12,14.0,67.2143,50.5381,152.7143,165.1119,287.0,363.3476,130.0266,92.9202,79.5505,final
2019-04-21,1011447,RW12,14.0,40.7857,44.969,146.9286,151.6071,302.0,383.669,91.6282,97.105,79.2544,final
2019-05-01,1011447,RW12,14.0,27.0,40.1786,135.0,135.6857,292.9286,397.4167,70.83,99.5293,74.3535,final
2019-05-11,1011447,RW12,14.0,56.2857,34.4595,124.0714,119.6071,340.4286,399.3214,155.3129,103.4445,85.6121,final
2019-05-21,1011447,RW12,14.0,55.0,26.6571,138.2857,101.2952,375.6429,399.1667,189.5307,133.2364,94.2508,final
2019-06-01,1011447,RW12,14.0,13.4286,9.0214,124.7143,70.1381,366.7857,360.5381,131.4315,168.1027,101.6861,final
2019-06-11,1011447,RW12,14.0,0.8571,3.2905,69.2857,38.969,346.0714,323.6881,70.6491,161.9099,106.7079,final
2019-06-21,1011447,RW12,14.0,3.0,2.4095,17.2857,14.7214,302.5,267.6238,107.9692,110.3727,112.5624,final
2019-07-01,1011447,RW12,14.0,1.5,1.8595,5.3571,7.5595,265.0714,213.3833,94.7588,87.4576,123.1387,final
2019-07-11,1011447,RW12,14.0,0.7857,1.4357,5.2857,5.7048,198.6429,164.281,89.9001,97.3317,119.7164,final
2019-07-21,1011447,RW12,14.0,1.5,2.8905,3.7857,6.1857,159.3571,122.2024,82.3778,85.1721,128.1045,final
2019-08-01,1011447,RW12,14.0,18.2143,7.7595,20.5,12.0857,150.5714,89.7833,181.9369,138.0983,160.9201,final
2019-08-11,1011447,RW12,14.0,1.8571,10.569,21.5714,21.219,96.1429,65.8929,44.0434,101.1287,139.8588,final
2019-08-21,1011447,RW12,14.0,26.8571,14.1619,46.9286,32.4905,68.0,53.3976,166.2525,133.9796,123.033,final
2019-09-01,1011447,RW12,14.0,28.0714,23.669,56.7857,48.4,82.6429,68.0452,115.3559,114.3591,118.704,final
2019-09-11,1011447,RW12,14.0,11.3571,23.8214,66.2857,61.6524,93.1429,88.5762,56.7534,106.4664,104.6326,final
2019-09-21,1011447,RW12,14.0,31.6429,25.0762,71.0714,72.5667,121.7857,111.2429,121.8334,98.1891,108.6957,final
2019-10-01,1011447,RW12,14.0,25.5,33.1952,68.5,82.0929,145.7857,142.5786,79.8529,85.2401,102.102,final
2019-10-11,1011447,RW12,14.0,63.1429,38.7833,120.2857,97.0548,208.1429,179.9262,155.6365,121.7001,114.8566,final
2019-10-21,1011447,RW12,14.0,25.1429,45.4714,113.7857,117.45,231.7857,222.5071,59.7226,97.1249,103.9907,final
2019-11-01,1011447,RW12,14.0,20.7143,45.819,109.0,130.0738,234.2857,260.5667,50.5997,84.9552,90.2867,final
2019-11-11,1011447,RW12,14.0,82.7857,37.8238,128.6429,129.1143,315.2143,287.8214,204.9928,99.6611,109.1977,final
2019-11-21,1011447,RW12,14.0,27.6429,43.9905,131.1429,127.6333,316.0,317.65,66.631,102.5499,99.4964,final
2019-12-01,1011447,RW12,14.0,54.4286,30.981,164.8571,112.7952,342.3571,324.9619,165.1668,142.3973,105.1932,final
2019-12-11,1011447,RW12,14.0,10.4286,25.5905,92.5,100.5619,341.4286,326.731,50.4359,92.7082,104.3648,final
2019-12-21,1011447,RW12,14.0,26.8571,33.9048,91.7143,90.4762,336.6429,335.5595,81.8849,101.2322,100.3135,final
2020-01-01,1011447,RW12,14.0,35.4286,22.5833,72.7143,82.0786,346.5714,324.9476,146.5688,89.8301,106.4559,final
2020-01-11,1011447,RW12,14.0,14.7857,21.3452,77.0714,77.8333,298.2143,307.5095,75.1017,99.1326,97.0725,final
2020-01-21,1011447,RW12,14.0,72.6429,24.6476,122.8571,68.5762,345.7143,286.6857,261.8856,169.0807,119.896,final
2020-02-01,1011447,RW12,14.0,59.1429,26.431,146.5714,72.4238,384.1429,267.2976,204.0754,189.959,142.1371,final
2020-02-11,1011447,RW12,14.0,28.2857,32.5548,160.0714,83.6333,329.6429,262.0286,88.6325,181.6356,124.8556,final
2020-02-21,1011447,RW12,14.0,61.0714,26.8119,148.5,85.7976,363.0714,244.85,207.694,165.453,146.3886,final
2020-03-01,1011447,RW12,14.0,26.6429,47.65,116.0,107.0167,335.2857,261.519,60.1004,107.677,127.1681,final
2020-03-11,1011447,RW12,14.0,62.1429,40.1405,149.8571,114.6024,387.0,276.069,148.742,128.2938,138.7777,final
2020-03-21,1011447,RW12,14.0,44.7857,58.4738,133.5714,146.2643,404.9286,300.6381,78.4351,91.8773,133.573,final
2020-04-01,1011447,RW12,14.0,28.4286,56.1,135.3571,154.7143,397.9286,334.1548,54.7112,88.248,118.5306,final
2020-04-11,1011447,RW12,14.0,62.4286,50.5381,135.6429,165.1119,445.5714,363.3476,121.4096,83.1713,122.0234,final
2020-04-21,1011447,RW12,14.0,107.0714,44.969,197.9286,151.6071,480.0,383.669,224.2817,128.663,124.47,final
2020-05-01,1011447,RW12,14.0,12.8571,40.1786,182.3571,135.6857,433.7143,397.4167,39.5257,132.0357,108.9092,final
2020-05-11,1011447,RW12,14.0,19.1429,34.4595,139.0714,119.6071,424.5714,399.3214,61.1839,115.0179,106.1687,final
2020-05-21,1011447,RW12,14.0,7.5714,26.6571,39.5714,101.2952,371.0714,399.1667,39.7112,44.5405,93.1335,final
2020-06-01,1011447,RW12,14.0,2.0,9.0214,28.7143,70.1381,346.4286,360.5381,49.9236,48.3095,96.1922,final
2020-06-11,1011447,RW12,14.0,2.0,3.2905,11.5714,38.969,286.2857,323.6881,84.4342,44.0511,88.7912,final
2020-06-21,1011447,RW12,14.0,1.0,2.4095,5.0,14.7214,242.5,267.6238,80.9769,60.6761,90.9504,final
2020-07-01,1011447,RW12,14.0,1.5,1.8595,4.5,7.5595,215.5714,213.3833,94.7588,82.5763,100.9795,final
2020-07-11,1011447,RW12,14.0,1.0,1.4357,3.5,5.7048,154.1429,164.281,93.2297,85.9612,94.1829,final
2020-07-21,1011447,RW12,14.0,1.0,2.8905,3.5,6.1857,48.0714,122.2024,76.041,83.4069,43.9262,final
2020-08-01,1011447,RW12,14.0,1.7143,7.7595,3.7143,12.0857,36.9286,89.7833,52.6218,62.0957,47.0305,final
2020-08-11,1011447,RW12,14.0,3.5714,10.569,6.2857,21.219,21.3571,65.8929,55.0543,52.166,41.3176,final
2020-08-21,1011447,RW12,14.0,4.2857,14.1619,9.5714,32.4905,18.0714,53.3976,48.4592,46.0607,44.2784,final
2020-09-01,1011447,RW12,14.0,23.2857,23.669,31.1429,48.4,39.3571,68.0452,98.6629,70.4501,63.2417,final
2020-09-11,1011447,RW12,14.0,5.8571,23.8214,33.4286,61.6524,43.2143,88.5762,37.6704,60.6101,53.9829,final
2020-09-21,1011447,RW12,14.0,15.6429,25.0762,44.7857,72.5667,57.8571,111.2429,68.6352,66.3533,55.968,final
2020-10-01,1011447,RW12,14.0,45.5714,33.1952,67.0714,82.0929,101.9286,142.5786,132.4024,83.6888,73.358,final
2020-10-11,1011447,RW12,14.0,51.7143,38.7833,112.9286,97.0548,152.6429,179.9262,129.534,114.8277,85.6348,final
2020-10-21,1011447,RW12,14.0,120.5714,45.4714,217.8571,117.45,272.2143,222.5071,248.7971,178.7816,121.3788,final
2020-11-01,1011447,RW12,14.0,42.0,45.819,214.2857,130.0738,312.5,260.5667,92.485,160.1197,119.1943,final
2020-11-11,1011447,RW12,14.0,37.9286,37.8238,200.5,129.1143,346.8571,287.8214,100.2446,151.3144,119.8225,final
2020-11-21,1011447,RW12,14.0,45.4286,43.9905,125.3571,127.6333,388.0,317.65,102.9355,98.3462,121.4711,final
2020-12-01,1011447,RW12,14.0,68.2857,30.981,151.6429,112.7952,433.0,324.9619,203.6792,131.6361,132.2538,final
2020-12-11,1011447,RW12,14.0,28.1429,25.5905,141.8571,100.5619,455.2857,326.731,108.3437,137.3503,138.1773,final
2020-12-21,1011447,RW12,14.0,25.6429,33.9048,122.0714,90.4762,465.2857,335.5595,78.7638,131.4455,137.5409,final
2021-01-01,1011447,RW12,14.0,21.1429,22.5833,74.9286,82.0786,440.8571,324.9476,94.7777,92.2349,134.6053,final
2021-01-11,1011447,RW12,14.0,17.2143,21.3452,64.0,77.8333,406.3571,307.5095,84.3199,84.2505,131.1322,final
